test_id,repeat_idx,mode,scenario,P_off,P_res_s,P_res_b,p_0_s,p_0_b,offchain_time,total_gas,match_time,match_success,failure_reason,P_on,PDR,buyer_addr,seller_addr,SDF,ECE
S1,10,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.94,87.70868949726987,156.1176928572103,110.22390120790202,141.9296649105289,0.0,677284,0.1298,1,No matching event found,104.6871,0.06888237347740817,buyer_S1_10,seller_S1_10,0.7481897070389495,-0.3492614945239927
S1,11,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.89,89.94859542858956,101.62447182262146,129.72063817941515,37.078261329436906,0.0,681610,0.1025,1,No matching event found,96.8485,0.031516117506481776,buyer_S1_11,seller_S1_11,0.9090461102399717,0.0
S1,12,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.22,89.27597884803804,144.6948507778404,119.19970767753543,87.8782480346328,0.0,681063,0.1373,1,No matching event found,101.7803,0.08018493650001177,buyer_S1_12,seller_S1_12,0.7256329065629639,0.0
S1,13,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.87,91.15295212470856,126.6427245177212,113.46368761309375,44.76901119360985,0.0,681610,0.1266,1,No matching event found,96.5576,0.017822726718222975,buyer_S1_13,seller_S1_13,0.6522874763872962,0.0
S1,14,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.69,100.55463961490375,133.2707261586354,170.90794656160958,68.35267633763306,0.0,681610,0.1048,1,No matching event found,109.1407,0.16489568388487322,buyer_S1_14,seller_S1_14,0.7624415476349606,0.0
S1,15,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.42,55.87722619744782,109.9603832783749,93.31643416241484,100.21178700014427,0.0,677284,0.0907,1,No matching event found,93.4233,0.03321934077590118,buyer_S1_15,seller_S1_15,0.8057714114882332,0.0
S1,16,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.61,58.85770649385934,129.8972958358376,63.681067452022674,55.998265756318986,0.0,681079,0.1095,1,No matching event found,79.4539,0.1231253669525225,buyer_S1_16,seller_S1_16,0.7899255710360658,-4.106010586423878
S1,17,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.52,56.42579932868713,145.8827124208965,68.71568558295333,71.68931277018518,0.0,681079,0.1391,1,No matching event found,87.0737,0.07880908734752445,buyer_S1_17,seller_S1_17,0.8425995779635498,-10.347219917730252
S1,18,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",96.26,87.81953304300895,127.9168721123305,107.23342853571927,101.82393141311418,0.0,681047,0.1161,1,No matching event found,99.681,0.035555653115280896,buyer_S1_18,seller_S1_18,0.795816810598942,-0.7922848887965384
S1,19,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.02,87.02065523441611,127.75437762935736,111.33747192473902,43.748778598728876,0.0,681610,0.0969,1,No matching event found,96.109,0.055871605871598624,buyer_S1_19,seller_S1_19,0.7231159891911222,0.0
S1,20,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.45,107.31954628173025,125.44968879902433,117.54047351221071,114.02694208869107,0.0,678378,0.1209,1,No matching event found,109.1325,0.16779176251104982,buyer_S1_20,seller_S1_20,0.5999966611702247,-2.786052833299058
S1,21,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.67,53.84424209537097,140.76069548860647,87.06982598231053,75.00395185182477,0.0,681079,0.102,1,No matching event found,89.2926,0.04669598271458919,buyer_S1_21,seller_S1_21,0.9078440447201667,-0.36843978209144
S1,22,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.81,97.35936083722322,122.78724154891133,164.3027150384952,71.0371358562971,0.0,681610,0.105,1,No matching event found,115.7484,0.24716890867686292,buyer_S1_22,seller_S1_22,0.7768158946756373,0.0
S1,23,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.43,68.91842376259328,107.31099502374548,114.6689749800535,71.30495395734684,0.0,681063,0.141,1,No matching event found,91.1882,0.04298189605532466,buyer_S1_23,seller_S1_23,0.9199456950688648,0.0
S1,24,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",84.61,50.02259190911805,118.60478057664287,71.47807765039371,86.5738359181026,0.0,677300,0.0982,1,No matching event found,82.8737,0.020549520609285325,buyer_S1_24,seller_S1_24,0.979003495355605,0.0
S1,25,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.81,62.99043471512532,142.60132161518285,73.7689165272922,132.17612061386288,0.0,677300,0.0957,1,No matching event found,93.9522,0.034621547324632296,buyer_S1_25,seller_S1_25,0.8889137087964323,0.0
S1,26,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.12,73.22971864914868,102.75912579543701,120.23068160400376,37.8837055382815,0.0,681063,0.1227,1,No matching event found,98.6813,0.048439511318099926,buyer_S1_26,seller_S1_26,0.6380937238338555,0.0
S1,27,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.13,93.81192009399939,117.92737497568925,131.86864559634566,95.95877284682598,0.0,681594,0.1201,1,No matching event found,101.0286,0.12095604251066167,buyer_S1_27,seller_S1_27,0.7992553920880014,0.0
S1,28,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.9,90.32089812302598,113.60780455178491,141.0304261046711,60.91320394149958,0.0,681598,0.1051,1,No matching event found,100.8225,0.12145350293077722,buyer_S1_28,seller_S1_28,0.9509659498611943,0.0
S1,29,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.77,65.27500974516326,125.40896001519468,86.88806601700921,97.73889594527103,0.0,677300,0.0857,1,No matching event found,92.9572,0.001983142731602965,buyer_S1_29,seller_S1_29,0.9603421217220871,0.0
S1,30,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.93,57.070266304903804,115.38630407317902,92.54085926338118,67.02568938751389,0.0,681079,0.1234,1,No matching event found,87.3429,0.08953916835509357,buyer_S1_30,seller_S1_30,0.9808866505062016,0.0
S1,31,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",102.78,89.20530731110892,107.49302638331619,102.09491420040058,67.12025990103878,0.0,681079,0.0885,1,No matching event found,98.0418,0.046131006251082074,buyer_S1_31,seller_S1_31,0.9831927182390021,0.0
S1,32,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.74,101.22391437342613,146.6013619711434,162.69556923314485,58.9365394641441,0.0,681610,0.116,1,No matching event found,113.3828,0.2095436156654348,buyer_S1_32,seller_S1_32,0.7679499678863722,0.0
S1,33,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.54,54.48950864752587,145.67462806259005,72.8627490516724,134.43978413437625,0.0,677300,0.1053,1,No matching event found,96.761,0.05706217244115251,buyer_S1_33,seller_S1_33,0.963578834174238,0.0
S1,34,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.34,91.68852842506537,136.49749682928638,136.42030833584852,52.71424704700041,0.0,681610,0.1312,1,No matching event found,98.1502,0.0515793117374732,buyer_S1_34,seller_S1_34,0.6442048724854361,0.0
S1,35,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.08,71.11704763012912,148.30418982048312,120.58957718397934,108.38520632679692,0.0,677284,0.1155,1,No matching event found,101.7769,0.08177475972523834,buyer_S1_35,seller_S1_35,0.8972145036055295,-1.0829409240555568
S1,36,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.71,55.89398457472539,107.63510847679774,89.07074245008948,87.8238052787629,0.0,681047,0.1095,1,No matching event found,88.0129,0.0034985414382405016,buyer_S1_36,seller_S1_36,0.8792381571365872,0.0
S1,37,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.56,82.31725157653156,128.80144620100808,102.75539101827825,96.26779738953492,0.0,681047,0.1068,1,No matching event found,94.4541,0.020457709701203253,buyer_S1_37,seller_S1_37,0.7610962397330148,-0.5591279273409866
S1,38,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.37,82.53931203721301,141.33853116745223,133.8943170336002,123.10169687643477,0.0,681047,0.1038,1,No matching event found,103.8435,0.10042890728525254,buyer_S1_38,seller_S1_38,0.8623209334735994,-3.568771363392952
S1,39,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.28,82.07181513746329,146.14473713724385,113.75507360626467,131.06383604518226,0.0,677272,0.1204,1,No matching event found,108.5166,0.11556323414827907,buyer_S1_39,seller_S1_39,0.9127294969102123,-0.6052973024213819
S1,40,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.31,97.77604451055807,110.5727305697564,116.254441961608,96.65983929191023,0.0,678378,0.1026,1,No matching event found,99.0556,0.1477073263389484,buyer_S1_40,seller_S1_40,0.5999911604865996,0.0
S1,41,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.59,86.46533642137365,122.60748474936884,120.35669284414168,86.86864549070346,0.0,681047,0.1003,1,No matching event found,96.5801,0.11533762058275425,buyer_S1_41,seller_S1_41,0.7798606072564758,0.0
S1,42,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.32,86.11628101233875,145.99713051872993,142.7173999342337,61.15340078397345,0.0,681610,0.0935,1,No matching event found,99.6481,0.09125620068265165,buyer_S1_42,seller_S1_42,0.7259790751000782,0.0
S1,43,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.5,69.1874888747118,136.51134548260958,75.25947587684864,105.46301003726911,0.0,677300,0.0796,1,No matching event found,90.9844,0.00532485733281196,buyer_S1_43,seller_S1_43,0.8237620692503702,0.0
S1,44,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",100.91,78.39540625278069,124.61862714343117,110.1406338019611,53.431841726280574,0.0,681063,0.1249,1,No matching event found,99.8351,0.010651254987331556,buyer_S1_44,seller_S1_44,0.9638295067740701,0.0
S1,45,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.99,82.08388681880125,138.02976399559515,98.0173367238424,92.91316407468793,0.0,681063,0.1228,1,No matching event found,94.4826,0.005223331119104599,buyer_S1_45,seller_S1_45,0.7216197833848905,0.0
S1,46,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.91,94.11804123388038,94.53421041067716,146.71463652051173,58.34800385907311,0.0,682177,0.1038,1,No matching event found,94.3574,0.049472826324671,buyer_S1_46,seller_S1_46,0.9248522488812269,0.0
S1,47,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.44,66.9383386000824,153.50991751014553,106.8781762554579,118.76791900030042,0.0,677284,0.0973,1,No matching event found,101.8128,0.0449207530806982,buyer_S1_47,seller_S1_47,0.9028396136351831,-0.8520581755488599
S1,48,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.26,61.073600314090775,109.47523761203516,81.48854145235961,86.481591762411,0.0,677316,0.1033,1,No matching event found,90.9856,0.034690949465811,buyer_S1_48,seller_S1_48,0.8820043834099887,-1.8041108973094446
S1,49,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.25,76.61733364657935,146.1947536809572,121.7164345478903,136.50743529726745,0.0,677284,0.0949,1,No matching event found,107.8045,0.15613695613560388,buyer_S1_49,seller_S1_49,0.9482368897554871,-1.8811349933135704
S1,50,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.33,102.54345868317631,129.31225196593272,131.6931946920827,63.816389862486346,0.0,681610,0.1293,1,No matching event found,105.7597,0.17083949642847995,buyer_S1_50,seller_S1_50,0.6201489093232859,0.0
S1,51,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.81,96.65300849270226,132.14321805140725,157.22383838591608,114.85154889077828,0.0,681047,0.1299,1,No matching event found,101.4968,0.13008626714408525,buyer_S1_51,seller_S1_51,0.6364824712935419,-0.6303529523610345
S1,52,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.39,111.92925389536279,139.50783982029245,119.53640569710349,118.29620251092317,0.0,678378,0.0924,1,No matching event found,114.687,0.17760133891951477,buyer_S1_52,seller_S1_52,0.5999959211884154,-5.8203406524685315
S1,53,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.88,85.97714466531792,135.26855602869978,109.97225904935492,76.47679544768154,0.0,681063,0.1194,1,No matching event found,95.4414,0.050183039020381716,buyer_S1_53,seller_S1_53,0.6920061745627554,0.0
S1,54,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",96.11,94.33366309724282,148.41654604295874,108.52854827662541,133.07551862017408,0.0,677284,0.093,1,No matching event found,107.2459,0.11582848766052342,buyer_S1_54,seller_S1_54,0.7387490495970316,-0.10450562808151265
S1,55,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.28,88.63283594153779,140.2878091972768,143.15656174845896,65.82897999421623,0.0,681610,0.1008,1,No matching event found,99.7932,0.08143109131278309,buyer_S1_55,seller_S1_55,0.7160559449563215,0.0
S1,56,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.28,70.98336517996486,120.81373954334619,79.32375603422815,103.12262923472825,0.0,677300,0.0999,1,No matching event found,95.3495,0.0007439882293471417,buyer_S1_56,seller_S1_56,0.988981572611684,0.0
S1,57,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.18,103.82178150798708,100.07675999875252,157.9592358586151,55.26546869956065,0.0,635402,0.0656,0,买家保留价低于卖家保留价; 价格超出容错范围,,,,,,
S1,58,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",101.54,71.14890106087577,151.28917475865887,87.12140486472879,104.35146341008013,0.0,677300,0.1085,1,No matching event found,99.6978,0.018165475432827562,buyer_S1_58,seller_S1_58,0.8562366039175877,0.0
S1,59,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.53,58.37420140243182,136.39722826377508,69.23985589309089,44.12421745505923,0.0,681079,0.1267,1,No matching event found,85.7757,0.07298512335094758,buyer_S1_59,seller_S1_59,0.851197584865095,-1.3167767283884375
S1,0,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.79,92.2788984628299,103.52095926191261,151.85218639906415,92.33411180231464,0.0,667938,0.0819,1,No matching event found,95.7877,9.518217866816559e-07,buyer_S1_0,seller_S1_0,0.8121137307366635,0.0
S1,1,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.8,72.31797262093012,114.24346330482457,97.82248540948636,42.049871602159314,0.0,667938,0.0797,1,No matching event found,90.7994,1.5978014846542338e-07,buyer_S1_1,seller_S1_1,0.940816006625045,0.0
S1,2,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",96.95,94.15984695396918,119.46971948194286,128.83026109041108,87.71011048832547,0.0,667938,0.0861,1,No matching event found,96.953,5.234823199001674e-07,buyer_S1_2,seller_S1_2,0.6103582423397707,0.0
S1,3,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",99.79,114.73393173979085,156.30482919020994,160.22493449802008,123.95701761944822,0.0,667938,0.0818,1,No matching event found,99.7915,5.792142748776862e-07,buyer_S1_3,seller_S1_3,0.14055546894044246,-1.332611282878831
S1,4,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.29,95.64403944851561,137.09367335367688,156.29887904097157,82.07503392168748,0.0,667938,0.1061,1,No matching event found,95.2884,3.7548572643178065e-07,buyer_S1_4,seller_S1_4,0.491419961649617,0.0
S1,5,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.5,82.17071751049784,144.0450205634682,120.40945647415921,122.13288484368287,0.0,667938,0.0834,1,No matching event found,90.4982,3.428060543901242e-07,buyer_S1_5,seller_S1_5,0.6345870915487004,-34.711342813077195
S1,6,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.52,82.23273836215591,153.91261289732694,107.15734475469348,103.54771891378579,0.0,667938,0.1055,1,No matching event found,94.5234,2.150925404706285e-07,buyer_S1_6,seller_S1_6,0.6714660037778588,-5.0001409074113266
S1,7,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.78,57.2694210336142,139.5929536218328,62.01965937556401,60.4077948953734,0.0,667954,0.1079,1,No matching event found,91.7844,6.949484610055062e-07,buyer_S1_7,seller_S1_7,0.919260178484193,-36.93206344607353
S1,8,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.55,72.83154260124425,145.11287120445144,101.73129539681976,80.13789392258954,0.0,667938,0.0912,1,No matching event found,94.553,7.979216351511443e-08,buyer_S1_8,seller_S1_8,0.8005127024988297,0.0
S1,9,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",84.98,51.21385553159856,125.4491138946073,57.308221049854396,55.59360635264836,0.0,667954,0.0813,1,No matching event found,84.9772,1.5142137975423833e-07,buyer_S1_9,seller_S1_9,0.954815477347697,-32.27428179080952
S1,10,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.76,56.43726731309249,152.46326586044748,87.96667276624419,129.8240178078302,0.0,667990,0.0814,1,No matching event found,92.7591,3.6202917139270753e-07,buyer_S1_10,seller_S1_10,0.8782499868407563,0.0
S1,11,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.48,97.02946133629833,104.98410039766826,120.14954154398808,90.22008778173152,0.0,667986,0.0918,1,No matching event found,92.482,4.844187267363198e-07,buyer_S1_11,seller_S1_11,-0.07167412640783866,0.0
S1,12,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.56,83.83582042623723,124.12610836477377,135.2163890226814,63.87847336827524,0.0,667986,0.088,1,No matching event found,91.5564,6.908883205983809e-07,buyer_S1_12,seller_S1_12,0.6916238371277125,0.0
S1,13,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.89,52.82034271358527,122.48001654637297,66.06841142747051,97.90251540669608,0.0,668002,0.081,1,No matching event found,90.8907,1.354449560313541e-07,buyer_S1_13,seller_S1_13,0.9534806841358533,0.0
S1,14,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.88,88.43301927168567,110.65969185526737,106.23138558185062,55.51576084129208,0.0,667986,0.083,1,No matching event found,86.8773,1.0613777236129682e-06,buyer_S1_14,seller_S1_14,0.4300066500806409,0.0
S1,15,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.92,73.55842759546411,114.96899077745715,108.68733694484891,95.9895253376919,0.0,667986,0.0995,1,No matching event found,97.9204,9.8089032839283e-07,buyer_S1_15,seller_S1_15,0.9116966654747297,0.0
S1,16,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",83.71,78.37935234379228,88.25023055037639,94.32965004368982,70.78371318116683,0.0,667986,0.1046,1,No matching event found,83.7051,4.6441042456853843e-07,buyer_S1_16,seller_S1_16,0.9604585787863004,0.0
S1,17,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.59,84.10673460855041,145.74557815970653,138.13452062442693,108.93052665120996,0.0,667986,0.1115,1,No matching event found,89.5893,5.135068126751781e-07,buyer_S1_17,seller_S1_17,0.588946597236196,-1.3245603782104487
S1,18,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",98.98,94.90300052950772,126.74599977950554,145.15031494608638,92.37766630090493,0.0,667986,0.0993,1,No matching event found,98.9819,9.655908583529927e-07,buyer_S1_18,seller_S1_18,0.6280940730007571,0.0
S1,19,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",98.37,85.529189583105,110.95518424685275,139.10553934220363,52.224230217771606,0.0,667986,0.0974,1,No matching event found,98.3668,1.3991803891551707e-07,buyer_S1_19,seller_S1_19,0.9950989887841518,0.0
S1,20,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.99,73.72475678078432,114.33198368442221,119.26426705839297,64.59710077690525,0.0,667986,0.0926,1,No matching event found,90.9894,7.481891422417547e-07,buyer_S1_20,seller_S1_20,0.9251618378222471,0.0
S1,21,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",85.38,88.02754973664376,131.54717546288973,100.39418422175132,71.06129007318363,0.0,667986,0.0811,1,No matching event found,85.3793,1.5436618340490229e-07,buyer_S1_21,seller_S1_21,0.43914815000243335,0.0
