test_id,repeat_idx,mode,scenario,P_off,P_res_s,P_res_b,p_0_s,p_0_b,offchain_time,total_gas,match_time,match_success,failure_reason,P_on,PDR,buyer_addr,seller_addr,SDF,ECE
S1,10,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.82,107.01216962623795,125.90249251154432,155.26263410980306,96.24943150662546,0.0,678378,0.0963,1,No matching event found,108.9011,0.16079805437341188,buyer_S1_10,seller_S1_10,0.5999946049218319,0.0
S1,11,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.09,90.75832548376779,108.65170116724231,117.0696968179795,79.80244265433355,0.0,681610,0.0931,1,No matching event found,97.14,0.09037637468280606,buyer_S1_11,seller_S1_11,0.8566501161726585,0.0
S1,12,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.71,51.18103034129418,109.88818997123187,83.7463264097252,57.69984241529884,0.0,681079,0.1053,1,No matching event found,80.8584,0.06743738410542721,buyer_S1_12,seller_S1_12,0.9944846617383979,0.0
S1,13,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",96.29,95.52871945361802,150.92887020286167,145.88553462847912,94.44265263880187,0.0,681063,0.1053,1,No matching event found,104.394,0.08412438510492787,buyer_S1_13,seller_S1_13,0.6600226791170423,0.0
S1,14,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.57,58.45444437323618,137.19180158966032,70.74555932600506,108.53435058044091,0.0,677300,0.0887,1,No matching event found,97.9876,0.004315724332777403,buyer_S1_14,seller_S1_14,0.9979110675749547,0.0
S1,15,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.05,101.25095806123177,107.72779590055211,166.45501406948398,43.168913367667116,0.0,681610,0.0984,1,No matching event found,102.438,0.12510973781286575,buyer_S1_15,seller_S1_15,0.6832749202954873,0.0
S1,16,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.1,79.39514879430615,121.10759960967796,126.60280162136245,61.22028339619143,0.0,681610,0.0936,1,No matching event found,96.338,0.045996842972143334,buyer_S1_16,seller_S1_16,0.9061821080877388,0.0
S1,17,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.26,75.03123937741498,129.5152813808073,118.45333321852787,96.75483153999764,0.0,681047,0.1015,1,No matching event found,96.1812,0.07755206442865759,buyer_S1_17,seller_S1_17,0.8881863357580588,-0.05287291707935937
S1,18,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",83.71,71.50699755963252,92.79441126146016,78.31022198191783,37.22281993218346,0.0,681626,0.102,1,No matching event found,81.2247,0.029638567741825435,buyer_S1_18,seller_S1_18,0.9564999100634363,-0.14186723290775727
S1,19,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.07,99.07679748335713,143.416286723067,155.12190025166444,136.18039366194762,0.0,681047,0.1018,1,No matching event found,102.4336,0.163105125659438,buyer_S1_19,seller_S1_19,0.5757068377241604,-3.563263935960454
S1,20,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.02,95.72894293045616,118.91239198821924,104.95917534984956,43.33786962110656,0.0,678394,0.0936,1,No matching event found,98.0472,0.06545291938464809,buyer_S1_20,seller_S1_20,0.5999962112525947,0.0
S1,21,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.01,61.700438040341204,106.1405869179301,82.64447373081407,62.543735073142386,0.0,681079,0.1041,1,No matching event found,89.4298,0.04876771530995635,buyer_S1_21,seller_S1_21,0.8760290489566142,-0.6751320321849197
S1,22,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.61,101.64872557486206,134.6419200267789,147.57755606281395,40.80358597881994,0.0,681610,0.0962,1,No matching event found,105.4924,0.08072538424257554,buyer_S1_22,seller_S1_22,0.6164990080223843,0.0
S1,23,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.82,63.38584016049586,102.22858303742176,86.37404192728583,52.732110260933595,0.0,681079,0.0963,1,No matching event found,87.0088,0.07258363911932154,buyer_S1_23,seller_S1_23,0.8918308005602484,-0.03773612520288383
S1,24,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",85.16,69.00836850481437,106.50345202775841,103.84116663392845,68.93702422264019,0.0,681063,0.1072,1,No matching event found,88.5153,0.039341725549164756,buyer_S1_24,seller_S1_24,0.9797469518037234,0.0
S1,25,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.86,57.50867279879329,150.56684138630385,90.5914659510738,136.01567723574883,0.0,677300,0.0982,1,No matching event found,98.0678,0.06761289577162007,buyer_S1_25,seller_S1_25,0.9358470386515881,0.0
S1,26,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",100.08,78.09869490829651,148.61250942317156,123.48096736325692,111.52416855097432,0.0,681047,0.1082,1,No matching event found,106.9683,0.06886363878529601,buyer_S1_26,seller_S1_26,0.9094177189295778,-0.7620548982214732
S1,27,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.83,66.29069637743991,101.27420993171324,95.55628641518855,93.6776025172108,0.0,677284,0.0933,1,No matching event found,90.8538,0.022746799223349337,buyer_S1_27,seller_S1_27,0.7978663053825923,-3.0061496989998
S1,28,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.68,57.75503662127609,110.82581427457761,75.72714723900721,65.48180689868094,0.0,681079,0.0929,1,No matching event found,89.9881,0.05949505515881819,buyer_S1_28,seller_S1_28,0.8926400779484583,-2.7838904882175246
S1,29,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",101.03,72.49619113772556,151.3996742999975,109.7871205591126,137.28892056927202,0.0,677284,0.0968,1,No matching event found,107.3562,0.06265025086895186,buyer_S1_29,seller_S1_29,0.9418057031852671,-0.17678265118752856
S1,30,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.21,91.5902944012032,119.81389440633724,111.41725632563704,75.58271790505825,0.0,681598,0.1001,1,No matching event found,94.678,0.08559915696421727,buyer_S1_30,seller_S1_30,0.6094015504129568,0.0
S1,31,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.82,85.81708865441068,138.4712213970943,92.99916526990025,85.74324118294123,0.0,681063,0.1013,1,No matching event found,91.9574,0.0015399517620892048,buyer_S1_31,seller_S1_31,0.6166159430561038,0.0
S1,32,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.74,83.33589763776997,100.86755872608998,106.73264734202246,91.29503594283727,0.0,681047,0.0953,1,No matching event found,91.1675,0.039040805573258036,buyer_S1_32,seller_S1_32,0.9467119414855459,-0.016522755954849533
S1,33,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.01,71.67984774239127,123.10638596702536,87.86591463676524,116.76740924458326,0.0,677300,0.0912,1,No matching event found,94.7981,0.06498241410545764,buyer_S1_33,seller_S1_33,0.9495393439983627,0.0
S1,34,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.19,91.49292419431642,103.93053167696844,147.3587883161547,32.34820125373755,0.0,682177,0.1043,1,No matching event found,100.7627,0.12980986989254423,buyer_S1_34,seller_S1_34,0.7546978332759687,0.0
S1,35,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.95,58.81317507612679,99.26591566055862,76.52734150511137,83.0327014377309,0.0,677316,0.0924,1,No matching event found,85.2738,0.04128483577369505,buyer_S1_35,seller_S1_35,0.8458879536568028,-0.6890006350091853
S1,36,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.07,99.50140423104507,111.92275746396776,120.67459953460173,39.9625064273258,0.0,681610,0.1009,1,No matching event found,102.9931,0.10664299514345896,buyer_S1_36,seller_S1_36,0.7811042970503583,0.0
S1,37,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",84.44,82.34351183733843,136.27918774834052,138.31982854215568,98.85407366381084,0.0,681047,0.0982,1,No matching event found,99.5331,0.17878944188070778,buyer_S1_37,seller_S1_37,0.8187053443258168,0.0
S1,38,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.55,85.82251105987791,122.44821506140606,105.67316652003194,96.35522124199827,0.0,677284,0.1004,1,No matching event found,92.7328,0.02410353979428965,buyer_S1_38,seller_S1_38,0.6886732044750257,-0.7775150280261554
S1,39,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.06,57.4803132446972,117.77802903061878,79.57599534106772,53.28458628379143,0.0,681079,0.0985,1,No matching event found,83.8391,0.10869786406773772,buyer_S1_39,seller_S1_39,0.9371440345913915,-0.32429640036751395
S1,40,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",96.22,101.47041539768095,138.72891112525218,147.51812296701593,86.85493409847098,0.0,681610,0.0975,1,No matching event found,111.4908,0.15876574610892905,buyer_S1_40,seller_S1_40,0.7689422749535209,0.0
S1,41,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.0,87.8120721368122,110.6239897688379,122.15516280230305,74.01433783835601,0.0,681063,0.0957,1,No matching event found,100.9034,0.07342628266267331,buyer_S1_41,seller_S1_41,0.9261189228209005,0.0
S1,42,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",90.09,63.974700022845504,130.24848030257945,80.32832014768807,113.60520953805957,0.0,677300,0.083,1,No matching event found,91.698,0.017823757154376292,buyer_S1_42,seller_S1_42,0.9183147522313899,0.0
S1,43,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.18,86.10353218472291,111.3648100878027,131.12308146474234,58.37032902576396,0.0,681610,0.0976,1,No matching event found,96.4212,0.03481779374132957,buyer_S1_43,seller_S1_43,0.9084380788202004,0.0
S1,44,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.34,76.23345562489146,141.43174516649495,111.94126817072359,127.90670581178617,0.0003,677284,0.0907,1,No matching event found,97.2528,0.08862633658580599,buyer_S1_44,seller_S1_44,0.8223910400547538,-1.840033264474422
S1,45,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.59,79.4056090330594,93.71424512186476,90.74903445870652,73.04339613545766,0.0,681063,0.0989,1,No matching event found,88.2378,0.003979917198347342,buyer_S1_45,seller_S1_45,0.8827370469047973,0.0
S1,46,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.49,101.95241193238948,140.24583858612888,167.16834272067422,123.15338364720631,0.0,678378,0.0911,1,No matching event found,105.7817,0.19535064437331498,buyer_S1_46,seller_S1_46,0.5999985742262265,-0.7893536203548539
S1,47,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",98.4,111.65896136986896,111.40012769764539,151.19442918217035,52.88111087868234,0.0,635402,0.0671,0,买家保留价低于卖家保留价; 价格超出容错范围,,,,,,
S1,48,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.46,87.81342751352446,146.250299040794,121.9666900588913,138.08326160445725,0.0,677284,0.0897,1,No matching event found,102.5834,0.14669346289445018,buyer_S1_48,seller_S1_48,0.7527509105203063,-2.4053862825712593
S1,49,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",99.46,98.71010959586218,126.17963367012457,163.69229746361088,63.331744912239756,0.0,681610,0.0957,1,No matching event found,106.7228,0.07299170804477766,buyer_S1_49,seller_S1_49,0.7916938197573408,0.0
S1,50,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.06,53.079287267338984,122.23807576775947,81.53051427594231,89.72415329626,0.0,677300,0.0931,1,No matching event found,86.8905,0.001954414562478895,buyer_S1_50,seller_S1_50,0.9888924960340426,0.0
S1,51,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.34,94.88836088486165,106.89549179970803,123.88721612554596,37.710901692502766,0.0,678394,0.0906,1,No matching event found,96.089,0.1129554239613954,buyer_S1_51,seller_S1_51,0.5999938389656265,0.0
S1,52,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.02,73.07870947626671,153.43346572970222,103.53142153895243,54.0784158246485,0.0,681610,0.1024,1,No matching event found,93.095,0.009868257909648973,buyer_S1_52,seller_S1_52,0.749099013636514,0.0
S1,53,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.24,67.88016847638774,126.57673446692353,83.84168956140346,40.73945283770846,0.0,681079,0.1016,1,No matching event found,87.1702,0.023148973669040382,buyer_S1_53,seller_S1_53,0.8286398650088418,-0.1544472255550824
S1,54,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.2,105.78761604036254,119.30457333133035,165.34012844264453,77.61134534971187,0.0,681610,0.1002,1,No matching event found,107.339,0.10428998993861542,buyer_S1_54,seller_S1_54,0.6147731642737464,0.0
S1,55,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.42,81.78239198994832,128.75175862985762,89.35084310016398,57.048664760422255,0.0,681079,0.0935,1,No matching event found,90.1039,0.03548818061482253,buyer_S1_55,seller_S1_55,0.677168835889326,-0.046625765724877866
S1,56,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.44,90.72434235701976,96.95516958282167,135.0480938330438,30.374803435260027,0.0,681610,0.0979,1,No matching event found,92.6484,0.059525214916067326,buyer_S1_56,seller_S1_56,0.8087965005694095,0.0
S1,57,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.33,84.51999471428311,146.8493376556179,99.45466800142928,49.50796404210154,0.0,681610,0.0943,1,No matching event found,93.9056,0.01709283443954212,buyer_S1_57,seller_S1_57,0.6505808475239463,0.0
S1,58,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",93.99,76.43624750155745,149.31764052334145,91.12246145798434,132.55034413697746,0.0,677300,0.0851,1,No matching event found,101.8512,0.08368012105712946,buyer_S1_58,seller_S1_58,0.8487166126317881,0.0
S1,59,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.27,96.74921234408326,112.02277649039237,119.53565828885223,67.4014959367392,0.0,681610,0.0965,1,No matching event found,98.5443,0.10391208511812151,buyer_S1_59,seller_S1_59,0.6175290612407931,0.0
S1,0,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.01,54.64405904080187,106.99235079199343,67.10656215176719,52.891305158887754,0.0,667954,0.0789,1,No matching event found,88.0146,9.35078650318202e-07,buyer_S1_0,seller_S1_0,0.862528559330906,-2.9416334658889176
S1,1,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.78,48.920763980683105,106.90753168135733,68.96241491006187,71.83904894542351,0.0,667954,0.0871,1,No matching event found,88.7827,7.208875525519434e-07,buyer_S1_1,seller_S1_1,0.8125684082775074,-11.780192298563524
S1,2,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.53,102.14382498202144,136.5853952313813,107.57642192767263,116.93939652675172,0.0,667938,0.0771,1,No matching event found,91.5289,9.432976733431584e-07,buyer_S1_2,seller_S1_2,0.19179904095055778,-3.4278683035733115
S1,3,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.86,64.81121376067175,122.21009161203958,98.0307835713627,102.10890937964817,0.0,667938,0.0836,1,No matching event found,86.8577,6.987079566812303e-07,buyer_S1_3,seller_S1_3,0.8840926349887321,-5.479518826350346
S1,4,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.5,68.3718301729118,107.93231613470168,81.06267095244132,70.14193411511891,0.0,667954,0.0835,1,No matching event found,95.502,4.541415662889343e-07,buyer_S1_4,seller_S1_4,0.8142104004159024,-2.6443873270915605
S1,5,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",95.79,97.38421110515351,146.9261256259615,143.74789256572086,106.31857898887523,0.0,667938,0.0821,1,No matching event found,95.7913,2.0862464899643672e-07,buyer_S1_5,seller_S1_5,0.4678472033113603,-0.5625152044138777
S1,6,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",94.48,75.2179250505603,100.00578231040853,120.48912807385788,83.46193189570756,0.0,667938,0.1016,1,No matching event found,94.4761,7.655328884937765e-07,buyer_S1_6,seller_S1_6,0.7230802869502398,0.0
S1,7,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",91.27,102.3512611327223,140.15441358334488,130.8699621904271,85.43918097719387,0.0,667938,0.095,1,No matching event found,91.2723,4.203194187133053e-07,buyer_S1_7,seller_S1_7,0.2069302316204098,0.0
S1,8,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.66,82.12686672180897,98.99522921574727,116.35023667083752,72.8505422814484,0.0,667926,0.1043,1,No matching event found,92.6562,7.061452361385314e-07,buyer_S1_8,seller_S1_8,0.8757939881849955,0.0
S1,9,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",101.88,95.00452522161874,128.56666001097898,104.27556453794847,77.04303226041598,0.0,667938,0.095,1,No matching event found,101.8836,1.3445711731771713e-07,buyer_S1_9,seller_S1_9,0.7049653522207427,0.0
S1,10,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",86.16,52.83350348465645,100.09065536027329,68.29975778453323,92.16910762020858,0.0,668002,0.0963,1,No matching event found,86.1639,5.797283687532124e-08,buyer_S1_10,seller_S1_10,0.7947015384449998,0.0
S1,11,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.47,71.09898687156394,144.37474095634315,76.48546948816026,56.06726138750517,0.0,668002,0.0956,1,No matching event found,88.4728,6.418313588654774e-07,buyer_S1_11,seller_S1_11,0.7371017991617632,-1.1741804621390988
S1,12,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",99.81,93.59819120813617,163.43167910557602,129.03162993414648,85.97536338688285,0.0,667986,0.0967,1,No matching event found,99.8116,9.606817490702128e-07,buyer_S1_12,seller_S1_12,0.5889746306383705,0.0
S1,13,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.29,54.72219028594693,146.31238101609787,90.78326513950049,128.6067380643608,0.0,667986,0.1015,1,No matching event found,89.29,4.221907746860245e-07,buyer_S1_13,seller_S1_13,0.8774182523093443,-0.07895970539072295
S1,14,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",97.61,96.91795828526325,134.68238076367948,119.81590931543971,119.9314350295148,0.0,667986,0.0975,1,No matching event found,97.61,1.7278942053948965e-07,buyer_S1_14,seller_S1_14,0.5183252296558294,-384.43232302387855
S1,15,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.19,74.76039989641895,117.87257701598857,81.46731106063352,68.9076312438741,0.0,668002,0.0959,1,No matching event found,89.1894,2.1017593147671054e-07,buyer_S1_15,seller_S1_15,0.834685025614988,-1.2296633436566222
S1,16,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",105.26,68.67409758802877,133.82245178425572,81.29360692046485,54.903957039062306,0.0,668002,0.1101,1,No matching event found,105.2559,4.941980152901435e-07,buyer_S1_16,seller_S1_16,0.9384846269210919,-1.8160372105900486
S1,17,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",89.84,65.48037953804749,128.7472066123617,107.79349294290033,94.33115521583744,0.0,667986,0.084,1,No matching event found,89.8355,9.254607333409009e-09,buyer_S1_17,seller_S1_17,0.8849587783712403,-0.6678862626956654
S1,18,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.98,68.25188511686503,128.0200128480647,93.4153178106655,83.17031910810464,0.0,667986,0.0966,1,No matching event found,88.9831,1.1225061382865926e-06,buyer_S1_18,seller_S1_18,0.8468607043602108,0.0
S1,19,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",92.87,92.48789578137351,109.1910351959712,150.7448167327173,34.847351255678156,0.0,667974,0.1148,1,No matching event found,92.8724,5.490469886894151e-07,buyer_S1_19,seller_S1_19,0.5230198772268195,0.0
S1,20,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",88.79,56.51056474802502,119.2310821204806,70.71021438191083,101.29541596777621,0.0,668002,0.1014,1,No matching event found,88.7893,9.705920702400543e-09,buyer_S1_20,seller_S1_20,0.9853560428991207,0.0
S1,21,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u4f4e\u8d28\u91cf""}",87.44,84.50114061827526,111.42960449864981,138.29385829967146,80.33542478470712,0.0,667974,0.1294,1,No matching event found,87.4439,1.0816136984799457e-06,buyer_S1_21,seller_S1_21,0.6092806256902542,0.0
