test_id,repeat_idx,mode,scenario,P_off,P_res_s,P_res_b,p_0_s,p_0_b,offchain_time,total_gas,match_time,match_success,failure_reason,P_on,PDR,buyer_addr,seller_addr,SDF,ECE
S2,50,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",124.74,79.31358889930698,190.00769092781835,127.27860923013534,133.03093341247305,0.0,677284,0.0867,1,No matching event found,127.0995,0.018909759700537706,buyer_S2_50,seller_S2_50,0.9316933804511541,-0.06227369127953075
S2,51,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.91,150.13638130593733,163.18096631885928,169.32866918281687,70.34725733360568,0.0,678394,0.0867,1,No matching event found,151.4407,0.15681631169678625,buyer_S2_51,seller_S2_51,0.5999892823551384,0.0
S2,52,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.57,126.14319373421633,203.84576262681634,168.02749236207816,149.27962312983217,0.0,681047,0.0972,1,No matching event found,139.9782,0.05588245315398372,buyer_S2_52,seller_S2_52,0.6780508220378958,-0.9922645623998605
S2,53,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.44,80.08565845269848,144.9635076466203,115.5106434604714,122.93586443647625,0.0,677316,0.0929,1,No matching event found,125.588,0.02217291844170232,buyer_S2_53,seller_S2_53,0.7986459614082817,-0.714358689685954
S2,54,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.59,123.34969217092072,167.91743630347827,178.22944377307985,76.88685929374003,0.0,681610,0.0996,1,No matching event found,139.3769,0.09234214764271995,buyer_S2_54,seller_S2_54,0.859614518101021,0.0
S2,55,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.38,77.70263873410103,141.73680398141317,86.68324120064192,45.37922943827101,0.0,681079,0.0989,1,No matching event found,111.836,0.14225804647210408,buyer_S2_55,seller_S2_55,0.9669507889410376,-1.2179329670960892
S2,56,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.83,101.51904005725304,132.81476339899055,122.99257537566953,86.75531024973857,0.0,681079,0.0987,1,No matching event found,121.8714,0.03146085344514188,buyer_S2_56,seller_S2_56,0.8496760013977995,0.0
S2,57,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.25,75.63671587355564,138.89202977066472,91.36261931414701,105.22203375292742,0.0,681079,0.0976,1,No matching event found,117.0842,0.0651878259324511,buyer_S2_57,seller_S2_57,0.8447588578271429,-1.7117846211281091
S2,58,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.58,80.0414953435321,142.09967032042732,125.17382241073055,55.572302638214744,0.0,681079,0.0946,1,No matching event found,129.3178,0.024587805627703997,buyer_S2_58,seller_S2_58,0.7059659396233633,-0.11907721563590967
S2,59,BASELINE,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.76,101.72892383071564,216.8646030816927,141.90234784395454,125.87658461331132,0.0,681063,0.0932,1,No matching event found,134.3684,0.012138204099326207,buyer_S2_59,seller_S2_59,0.7834870683147281,0.0
S2,0,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.01,106.99456081683091,171.3018600619405,165.86339677570203,150.4808787862899,0.0,667938,0.0879,1,No matching event found,129.0086,8.23842890380897e-08,buyer_S2_0,seller_S2_0,0.8423256681836659,-2.791776847076584
S2,1,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.66,122.27963183840741,164.72370619304087,150.16439730586035,71.18368515095669,0.0,667938,0.0856,1,No matching event found,130.6558,7.27568003497742e-09,buyer_S2_1,seller_S2_1,0.6973459967958564,0.0
S2,2,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.25,89.76327772144028,171.678064260508,128.84385547762827,123.2191290098754,0.0,667938,0.0791,1,No matching event found,127.249,2.1107840219392333e-07,buyer_S2_2,seller_S2_2,0.9576185065278979,0.0
S2,3,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.9,145.34810272833627,202.64940327682848,206.26561554127034,151.13294253618363,0.0,640737,0.0687,0,价格超出容错范围; 价格协商失败,,,,,,
S2,4,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.18,138.1965378343805,178.84444809016665,169.16900022972607,84.23785758961974,0.0,667938,0.0859,1,No matching event found,131.18,4.397763656664521e-07,buyer_S2_4,seller_S2_4,0.32738256923351405,0.0
S2,5,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.29,95.94343949458629,143.33518624797742,122.4458567062612,99.33877861184666,0.0,667954,0.0926,1,No matching event found,132.2892,5.899313220916368e-07,buyer_S2_5,seller_S2_5,0.7330782679409685,-0.8519764596388446
S2,6,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.45,148.33839714502673,141.11455883652195,201.00178059360755,47.64134756046671,0.0,635306,0.0719,0,买家保留价低于卖家保留价; 价格超出容错范围,,,,,,
S2,7,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",124.83,106.29340707928093,154.09801076250616,118.55394633167616,137.84628418380635,0.0,667954,0.0847,1,No matching event found,124.8287,4.278054638451633e-07,buyer_S2_7,seller_S2_7,0.887730291491218,0.0
S2,8,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",134.25,154.83527466876117,149.99015551654858,258.2992646304887,135.56022882915883,0.0,635306,0.0657,0,买家保留价低于卖家保留价; 价格超出容错范围,,,,,,
S2,9,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.45,93.71609260357208,194.81777584089292,109.55805698055279,172.75148824458512,0.0,667954,0.0779,1,No matching event found,127.453,5.971353278232351e-07,buyer_S2_9,seller_S2_9,0.8336928359267339,0.0
S2,10,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.79,88.46414238650073,153.19879808904102,111.91295837291428,122.42031242498194,0.0,668002,0.0789,1,No matching event found,125.7852,4.968917223733101e-07,buyer_S2_10,seller_S2_10,0.9234763866669529,-0.6404823818334944
S2,11,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.88,133.49314878317512,202.90727813748836,146.43578904323388,88.46764927602105,0.0,667986,0.0852,1,No matching event found,125.8799,1.3851963674874094e-07,buyer_S2_11,seller_S2_11,0.39032133869583663,0.0
S2,12,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.62,115.94444753358427,137.49985915465462,135.55107001615738,129.78107970761826,0.0,667986,0.086,1,No matching event found,130.6233,5.439906538039758e-07,buyer_S2_12,seller_S2_12,0.8190177610866313,0.0
S2,13,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.85,131.14730085752964,142.4955222024428,180.3839145348172,121.39686110231786,0.0,667986,0.0871,1,No matching event found,129.8491,4.5183085623189393e-07,buyer_S2_13,seller_S2_13,0.3856031427240737,0.0
S2,14,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.92,146.82437584946018,201.41324808844183,190.43049124982426,88.86400575446183,0.0,667986,0.088,1,No matching event found,129.9214,7.137261812965985e-07,buyer_S2_14,seller_S2_14,0.19035858122399818,0.0
S2,15,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.57,144.96136956952387,185.8056140286542,240.7867665347946,166.1205977269738,0.0,640785,0.0719,0,价格超出容错范围; 价格协商失败,,,,,,
S2,16,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",134.08,110.80171522468513,195.44867873132134,134.98185749446336,159.2802542348477,0.0,667986,0.0838,1,No matching event found,134.0817,9.392386470255307e-08,buyer_S2_16,seller_S2_16,0.7750244522768943,-0.07409192500073614
S2,17,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.32,98.71196986580586,175.14637500724422,155.85117417669213,123.4211842089798,0.0,667986,0.0847,1,No matching event found,128.3204,7.635643300742896e-07,buyer_S2_17,seller_S2_17,0.887370452866155,0.0
S2,18,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.65,73.65014160584208,150.1012273555642,103.28676266734568,77.97709319190265,0.0,668002,0.0819,1,No matching event found,127.649,3.678198166040971e-08,buyer_S2_18,seller_S2_18,0.7936809482217956,-1.9251327921363832
S2,19,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.33,135.72060652933638,183.3669860725238,206.2594031800081,114.27710597675996,0.0,667986,0.08,1,No matching event found,130.3278,5.79981086580342e-07,buyer_S2_19,seller_S2_19,0.38681602713489993,0.0
S2,20,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.43,148.9732236329051,202.623423163267,169.84063229307617,102.67074051436639,0.0,640785,0.069,0,价格超出容错范围; 价格协商失败,,,,,,
S2,21,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.07,75.8889816532585,142.48744475200633,98.28770048679007,77.4577958262999,0.0,668002,0.0916,1,No matching event found,126.0689,1.5713786631107013e-07,buyer_S2_21,seller_S2_21,0.7465303850580153,-2.667434149701593
S2,22,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.55,75.04482903128171,177.89492717252958,88.17107853847904,91.72590758785775,0.0,668002,0.086,1,No matching event found,126.5495,1.7058759116310563e-07,buyer_S2_22,seller_S2_22,0.9992258451908815,-19.59227401848113
S2,23,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.76,85.72817386563395,134.21436880650506,105.0053375812914,65.12807081612581,0.0,668002,0.1094,1,No matching event found,125.7577,4.80780428854457e-07,buyer_S2_23,seller_S2_23,0.6744139505444378,-1.040811675530211
S2,24,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.36,139.85926673440687,140.6790866898729,177.2191521659142,103.61593635573692,0.0,667986,0.0838,1,No matching event found,132.3569,3.3277168197717426e-07,buyer_S2_24,seller_S2_24,-8.651237030016244,0.0
S2,25,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.57,114.83381039538672,194.9616421923546,190.59896308004056,126.73857493667565,0.0,667986,0.0857,1,No matching event found,132.5719,2.079280028511331e-07,buyer_S2_25,seller_S2_25,0.7213723896780209,0.0
S2,26,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.7,92.66009046977027,149.4574942751679,140.21452069745186,63.26424399866574,0.0,667986,0.0835,1,No matching event found,129.6964,1.5934004531250195e-07,buyer_S2_26,seller_S2_26,0.8479224920715467,0.0
S2,27,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.63,87.62199195806187,165.02594228366522,100.97667696777201,147.07920635558983,0.0,668002,0.0857,1,No matching event found,128.6287,7.670495936397818e-07,buyer_S2_27,seller_S2_27,0.970224609087243,0.0
S2,28,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.48,108.72761199042533,147.60235919742624,162.63304445379717,115.84664769146164,0.0,667986,0.0783,1,No matching event found,130.4842,2.1600498684814397e-09,buyer_S2_28,seller_S2_28,0.9403413636692012,0.0
S2,29,STATIC,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.7,118.97669279801026,153.42084014466812,138.74207367030803,107.87374155028051,0.0,667974,0.0882,1,No matching event found,131.6986,3.972196536213302e-08,buyer_S2_29,seller_S2_29,0.8693488787500543,0.0
S2,0,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",124.17,110.46328870470585,157.60999920131732,133.07703721266643,143.46889921242504,0.0,668682,0.0847,1,No matching event found,134.0365,0.07944842615417852,buyer_S2_0,seller_S2_0,0.9999969467008392,0.0
S2,1,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.72,94.19329681827558,205.49625006951067,120.78347226353736,119.36098569255557,0.0,668698,0.0854,1,No matching event found,149.8447,0.1551433417712496,buyer_S2_1,seller_S2_1,0.9999993401442551,-40.85975689233368
S2,2,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.79,86.77403619488243,181.64542851252168,142.33145597786094,140.56486268382113,0.0,668682,0.0878,1,No matching event found,134.2097,0.034038984802523146,buyer_S2_2,seller_S2_2,0.9999996589730449,-7.194822606043392
S2,3,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.08,84.81385807849769,156.13008944382932,116.88698644063885,63.31684106475635,0.0,668686,0.0847,1,No matching event found,120.4719,0.08094868377905223,buyer_S2_3,seller_S2_3,0.9999989657170312,-0.13383997874962272
S2,4,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.22,137.99727182808854,199.92712582267524,171.20192706293736,168.2231951250457,0.0,668682,0.0895,1,No matching event found,168.9621,0.3492840292347621,buyer_S2_4,seller_S2_4,0.9999984042368014,0.0
S2,5,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.59,137.11181442652725,193.2000294082879,161.77627112138484,61.77971016110219,0.0,668682,0.0899,1,No matching event found,165.1559,0.25506267541124295,buyer_S2_5,seller_S2_5,0.9999996092332841,-0.06759490218783637
S2,6,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",136.18,133.64013179390588,210.9962965586792,194.54600894246096,170.69395418788412,0.0,668682,0.0893,1,No matching event found,172.3181,0.2653800485947993,buyer_S2_6,seller_S2_6,0.9999985240181839,0.0
S2,7,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.25,130.77745174981223,160.83675040324408,207.22470786793556,81.3969430137176,0.0,668682,0.0901,1,No matching event found,145.807,0.13686462254515627,buyer_S2_7,seller_S2_7,0.9999966374289256,0.0
S2,8,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.86,90.15696625162626,162.21023886871808,151.01589962259578,131.58481025943465,0.0,668682,0.085,1,No matching event found,126.1835,0.0053132313857918246,buyer_S2_8,seller_S2_8,0.9999985766063296,-0.5559451823298025
S2,9,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.56,142.10522849795043,208.4270479791007,203.25621553574254,89.05882038312267,0.0,668682,0.0858,1,No matching event found,175.2661,0.3739796455002988,buyer_S2_9,seller_S2_9,0.9999994234397387,0.0
S2,10,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",124.87,124.68473999868577,205.36255085545926,155.59391011260405,149.3276909047666,0.0,668730,0.0849,1,No matching event found,165.0236,0.32153137877563315,buyer_S2_10,seller_S2_10,0.9999994369322612,-3.009690396914869
S2,11,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.65,114.62402469170809,211.73975522988738,165.24606599491707,164.79075334868003,0.0,668730,0.0853,1,No matching event found,163.1818,0.23955213175820533,buyer_S2_11,seller_S2_11,0.9999990736742933,-7.067466111373312
S2,12,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",124.05,89.13424363242848,146.30935112473756,103.90473168140609,93.95371606320738,0.0,668746,0.0855,1,No matching event found,117.7217,0.05099718718807577,buyer_S2_12,seller_S2_12,0.9999982968360307,-2.7769966099389958
S2,13,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.57,81.64589689884896,147.36320609366112,110.36817105514456,129.68662839236598,0.0,668746,0.0866,1,No matching event found,114.5045,0.09531670585570336,buyer_S2_13,seller_S2_13,0.9999992163973894,0.0
S2,14,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",132.0,90.10911726903706,150.5063326046503,115.27925141711589,92.45089506316668,0.0,668746,0.0892,1,No matching event found,120.3077,0.08857059214009053,buyer_S2_14,seller_S2_14,0.9999995871193142,-0.4405440764038371
S2,15,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",133.68,112.10566699160343,199.026619301886,155.19915274760157,118.90435731642803,0.0,668730,0.0833,1,No matching event found,155.5661,0.1636850554696403,buyer_S2_15,seller_S2_15,0.999999503609388,-0.020220378599145494
S2,16,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.62,84.69877432831379,155.5590151925738,121.97972314352268,75.7105776977745,0.0,668746,0.0892,1,No matching event found,120.1288,0.08732453248640518,buyer_S2_16,seller_S2_16,0.9999986627134957,0.0
S2,17,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.15,134.82902255473482,167.8735064047494,217.7689097853275,50.99045875619372,0.0,668730,0.0925,1,No matching event found,151.3512,0.17190503281631603,buyer_S2_17,seller_S2_17,0.9999980486987662,0.0
S2,18,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",129.19,108.29165434421974,176.95220141088174,136.2506144966054,105.4304457066067,0.0,668718,0.092,1,No matching event found,142.6219,0.10393510723365842,buyer_S2_18,seller_S2_18,0.9999995939800669,-0.4134490986604924
S2,19,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.4,123.55182943836942,189.23009717846455,196.99435433536084,140.5311457648463,0.0,668730,0.0956,1,No matching event found,156.3909,0.2276003317638543,buyer_S2_19,seller_S2_19,0.999999036082723,0.0
S2,20,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.14,73.85928942534012,131.87608466968896,94.93992117471473,106.48370575660066,0.0,668746,0.0837,1,No matching event found,102.8676,0.18452385951130645,buyer_S2_20,seller_S2_20,0.9999984996152549,0.0
S2,21,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",127.64,138.0703016627259,146.69697844475235,199.76576799303814,77.16748516654073,0.0,668730,0.0886,1,No matching event found,142.3836,0.11546657366045529,buyer_S2_21,seller_S2_21,0.9999953569908623,0.0
S2,22,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",133.27,136.99556326570428,170.01502905370307,149.95414326391713,104.69699778089952,0.0,668730,0.0885,1,No matching event found,153.5052,0.1518745000874734,buyer_S2_22,seller_S2_22,0.9999970877874194,-0.15692800322173994
S2,23,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.59,141.1720792346119,144.8719455436164,176.52162508488524,129.8225176679284,0.0,668730,0.0894,1,No matching event found,143.0219,0.09522249064018318,buyer_S2_23,seller_S2_23,0.999969623466153,0.0
S2,24,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",126.25,120.91279423699982,182.54989751101866,152.55615301250407,60.55317528427105,0.0,668730,0.0891,1,No matching event found,151.7312,0.20186789096755514,buyer_S2_24,seller_S2_24,0.9999976333409345,0.0
S2,25,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",128.69,117.33424750735591,176.74677309953518,160.02881930432918,128.0358663366512,0.0,668730,0.0857,1,No matching event found,147.0404,0.1425557654491617,buyer_S2_25,seller_S2_25,0.9999981434311294,0.0
S2,26,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",131.59,113.08790113971129,209.4318997163276,186.80571732030063,146.97023226901612,0.0,668730,0.0896,1,No matching event found,161.2598,0.22550446189614273,buyer_S2_26,seller_S2_26,0.999998957610013,0.0
S2,27,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",125.8,112.9660854763428,174.38784498518064,124.78289651881956,102.026570492887,0.0,668746,0.0854,1,No matching event found,143.6769,0.14207481256339652,buyer_S2_27,seller_S2_27,0.9999989379861103,-1.6605495508940495
S2,28,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.98,112.7260542858336,187.65087146301647,182.74135347301177,154.93386502022202,0.0,668730,0.0886,1,No matching event found,150.1884,0.14664838442853384,buyer_S2_28,seller_S2_28,0.9999991608331205,-0.34130842332479183
S2,29,NASH,"{""market"": ""\u9ad8\u6ce2\u52a8"", ""quality"": ""\u9ad8\u8d28\u91cf""}",130.57,96.22045542924488,170.283715520442,108.35099220311656,161.45896518651696,0.0,668746,0.0805,1,No matching event found,133.252,0.02052166275460369,buyer_S2_29,seller_S2_29,0.9999988459211311,0.0
M1,0,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",48.02,33.00119541109467,41.541545364770315,54.60078091743183,22.544191474335356,0.0,701494,0.091,1,No matching event found,39.4075,0.179298405607759,buyer_M1_0,seller_M1_0,0.749877976470022,0.0
M1,1,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",45.9,27.218182750080725,52.23428145593962,41.582694970388786,27.269582924366937,0.0,700931,0.1279,1,No matching event found,43.5843,0.050382215763931926,buyer_M1_1,seller_M1_1,0.8457765960091033,-0.279688305824104
M1,2,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",47.47,24.9590516714145,57.50594778352059,34.48241675045989,37.66476255416428,0.0,700943,0.1001,1,No matching event found,43.9159,0.07487238953912857,buyer_M1_2,seller_M1_2,0.9175528055489647,-3.9286349324822796
M1,3,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",45.72,36.7449329526299,61.529513479560585,59.19821381310376,46.616461760258936,0.0,700911,0.0997,1,No matching event found,47.5757,0.040605237583431965,buyer_M1_3,seller_M1_3,0.9369961813798499,0.0
M1,4,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",45.57,25.880870663980144,54.04357118096003,32.070440813628885,45.871987714262836,0.0,697164,0.0876,1,No matching event found,44.8671,0.015510495184771078,buyer_M1_4,seller_M1_4,0.825837757477389,0.0
M1,5,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",47.24,43.09502536969864,48.72023453234738,47.87490897591005,20.176474805111724,0.0,701474,0.0957,1,No matching event found,46.7703,0.00989792403800994,buyer_M1_5,seller_M1_5,0.8466421382683694,0.0
M1,6,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",44.83,34.098876077185395,56.63391187116473,43.29721314425331,43.74742143858584,0.0,697180,0.0922,1,No matching event found,44.4112,0.009389682290158562,buyer_M1_6,seller_M1_6,0.9576129373430923,-2.9487620275778017
M1,7,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",46.45,42.33769322472628,49.031168954936604,58.33554236365178,31.726777040333097,0.0,702041,0.103,1,No matching event found,47.4513,0.02147910183695995,buyer_M1_7,seller_M1_7,0.7360311770170499,0.0
M1,8,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",45.24,35.23677287035511,50.11272941457768,43.02348445930744,19.481538653560023,0.0,701490,0.1014,1,No matching event found,43.5684,0.03700666197555728,buyer_M1_8,seller_M1_8,0.9399266289278942,-0.04629316074285783
M1,9,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",47.88,43.03071771670409,49.359522086949596,70.40594855169948,42.47942390622873,0.0,701494,0.1021,1,No matching event found,47.5814,0.006334762925162547,buyer_M1_9,seller_M1_9,0.7809570312062936,0.0
M1,10,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",48.17,32.08130511440773,62.65463502853999,43.88401055771698,37.86897007876158,0.0,700991,0.0994,1,No matching event found,45.9754,0.04551514258968805,buyer_M1_10,seller_M1_10,0.9544514753419071,-0.6953866560333521
M1,11,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",47.39,25.098924276752115,49.11749540857863,30.996895497951424,34.101467559956774,0.0,697228,0.0922,1,No matching event found,41.6101,0.12191073430303291,buyer_M1_11,seller_M1_11,0.8125662791251862,-4.837144888299449
M1,12,BASELINE,"{""market"": ""\u4f9b\u8fc7\u4e8e\u6c42"", ""quality"": ""\u57fa\u51c6\u8d28\u91cf""}",45.51,38.74640832585681,57.272969209280724,56.513345246013614,29.379265033991462,0.0,700975,0.0989,1,No matching event found,45.3119,0.004289645186337839,buyer_M1_12,seller_M1_12,0.8543826463775837,0.0
